dataid,local_10min,cleaning_systemC,cooling_systemC,lightning_system,milk_pumpC,vacuum_pumpC,osmoseF,coldroomF,water_pumpF,cooling_system_R,RO1,RO2,vacuum_pump1,vacuum_pump2,lightning_system_R
3,10/6/2022 9:10,,,,,,,,,0.0146852,0.1772364,0.0590196,0.4543281,0.0206062,0.1238914
3,10/6/2022 9:20,,,,,,,,,0.0143507,0.2007577,0.0613829,0.4563498,0.0083715,0.1270466
3,10/6/2022 9:30,,,,,,,,,0.0141877,0.2134877,0.1095542,0.5145454,0.256315,0.1251961
3,10/6/2022 9:40,,,,,,,,,-0.0002258,0.1399777,0.262256,0.9610281,0.5334615,0.1278724
3,10/6/2022 9:50,,,,,,,,,-0.0006027,0.1818628,0.1608857,0.5188529,0.5630834,0.1269586
3,10/6/2022 10:00,,,,,,,,,0.0476254,0.2197302,0.2174445,0.4872453,0.485904,0.1279921
3,10/6/2022 10:10,,,,,,,,,0.0850238,0.2943061,0.2281972,0.50809,0.4674216,0.1279967
3,10/6/2022 10:20,,,,,,,,,0.0419512,0.2156202,0.1744824,0.5032619,0.4562099,0.1258738
3,10/6/2022 10:30,,,,,,,,,2.0824355,0.2059001,0.2359045,0.4451776,0.487399,0.1251554
3,10/6/2022 10:40,,,,,,,,,4.2025977,0.2181259,0.2262669,0.479055,0.4200797,0.1255939
3,10/6/2022 10:50,,,,,,,,,4.6921982,0.2283786,0.2203712,0.4554071,0.4939606,0.1264371
3,10/6/2022 11:00,,,,,,,,,4.6523558,0.2601327,0.177735,0.5114818,0.3339659,0.1252341
3,10/6/2022 11:10,,,,,,,,,2.0045163,0.2234418,0.1811627,0.4708979,0.4235617,0.1269171
3,10/6/2022 11:20,,,,,,,,,0.008347,0.3675546,0.1931242,0.5531754,0.3831701,0.1278966
3,10/6/2022 11:30,,,,,,,,,0.017579,0.1879062,0.1530768,0.1868889,0.2582936,0.1282606
3,10/6/2022 11:40,,,,,,,,,0.0117449,0.1046581,0.2209892,0.2814649,0.4851984,0.1282352
3,10/6/2022 11:50,,,,,,,,,0.0130266,0.1200292,0.2134294,0.2270575,0.4616415,0.128427
3,10/6/2022 12:00,,,,,,,,,0.0246417,0.0968713,0.227223,0.1765983,0.4526269,0.128345
3,10/6/2022 12:10,,,,,,,,,0.0093115,0.0533332,0.1700204,0.0165844,0.4603637,0.128575
3,10/6/2022 12:20,,,,,,,,,0.0093102,0.1407957,0.1834037,0.2862736,0.4622701,0.1286001
3,10/6/2022 12:30,,,,,,,,,0.0211448,0.0943036,0.1858149,0.1916846,0.3672474,0.1285191
3,10/6/2022 12:40,,,,,,,,,2.5431478,0.0769674,0.1727185,0.0765117,0.3303517,0.1286589
3,10/6/2022 12:50,,,,,,,,,4.5984679,0.2815511,0.1258705,0.5277108,0.1725498,0.1283618
3,10/6/2022 13:00,,,,,,,,,4.5606152,0.1151487,0.1182244,0.2491586,0.168657,0.1282344
3,10/6/2022 13:10,,,,,,,,,1.6245278,0.0631155,0.1487254,0.0584058,0.2622016,0.1284148
3,10/6/2022 13:20,,,,,,,,,0.0160475,0.0624298,0.2509347,0.0606751,0.4342721,0.1286153
3,10/6/2022 13:30,,,,,,,,,0.0123659,0.0649333,0.1485838,0.058712,0.322217,0.1286909
3,10/6/2022 13:40,,,,,,,,,-0.0001915,0.0597428,0.0628951,0.0596032,0.0206825,0.1284933
3,10/6/2022 13:50,,,,,,,,,-0.0003419,0.0612942,0.1294197,0.0592536,0.2002978,0.1286621
3,10/6/2022 14:00,,,,,,,,,0.0095423,0.1510711,0.1005593,0.3046449,0.2028649,0.1285114
3,10/6/2022 14:10,,,,,,,,,0.0095852,0.1391385,0.1572523,0.4599413,0.2614165,0.1279142
3,10/6/2022 14:20,,,,,,,,,0.0239473,0.2451792,0.1883819,0.4976655,0.298892,0.1263216
3,10/6/2022 14:30,,,,,,,,,0.0063588,0.1176885,0.0584194,0.4035417,0.0082074,0.1282953
3,10/6/2022 14:40,,,,,,,,,0.0126538,0.0642112,0.2318946,0.0594471,0.4617851,0.127958
3,10/6/2022 14:50,,,,,,,,,0.0098969,0.0630475,0.1731433,0.055741,0.4381745,0.1283733
3,10/6/2022 15:00,,,,,,,,,0.0094917,0.0579829,0.1987092,0.0345231,0.4541551,0.1286117
3,10/6/2022 15:10,,,,,,,,,0.0195021,0.1155866,0.1928214,0.2551359,0.3016745,0.1279634
3,10/6/2022 15:20,,,,,,,,,0.0095106,0.1911388,0.1564666,0.4803237,0.4462622,0.073971
3,10/6/2022 15:30,,,,,,,,,4.3277321,0.190658,0.0875161,0.4770502,0.0465461,-0.0018137
3,10/6/2022 15:40,,,,,,,,,4.5502896,0.1728365,0.2231718,0.4625129,0.4602215,-0.0018725
3,10/6/2022 15:50,,,,,,,,,4.5720403,0.2828859,0.2294398,0.5160148,0.4558933,-0.0018079
3,10/6/2022 16:00,,,,,,,,,1.8237998,0.154334,0.1398851,0.4559098,0.4529338,-0.0022023
3,10/6/2022 16:10,,,,,,,,,0.0218754,0.2426305,0.113612,0.4503614,0.4058844,-0.0017028
3,10/6/2022 16:20,,,,,,,,,0.0183924,0.1539241,0.0662326,0.399438,0.1021722,-0.0019549
3,10/6/2022 16:30,,,,,,,,,0.0100396,0.0837113,0.1678007,0.4845617,0.4432165,-0.0019052
3,10/6/2022 16:40,,,,,,,,,0.0128418,0.2433927,0.193477,0.47234,0.4845642,-0.001674
3,10/6/2022 16:50,,,,,,,,,0.0274571,0.1515512,0.1956725,0.4918741,0.4681672,-0.0016273
3,10/6/2022 17:00,,,,,,,,,0.069943,0.1287304,0.2162638,0.4756204,0.4721341,-0.0017315
3,10/6/2022 17:10,,,,,,,,,4.5000472,0.2376697,0.1200055,0.5172224,0.4426469,-0.0016496
3,10/6/2022 17:20,,,,,,,,,4.8076671,0.1783857,0.1929262,0.4666599,0.5368357,-0.0017535
3,10/6/2022 17:30,,,,,,,,,1.3544324,0.2113228,0.1686569,0.4937502,0.3864045,-0.0019295
3,10/6/2022 17:40,,,,,,,,,0.0100734,0.1809261,0.1709066,0.4710678,0.3640858,-0.0020698
3,10/6/2022 17:50,,,,,,,,,0.0177076,0.1854325,0.2056377,0.4780202,0.4315375,-0.001657
3,10/6/2022 18:00,,,,,,,,,0.0215173,0.2304483,0.2214668,0.4364169,0.4609793,-0.0018738
3,10/6/2022 18:10,,,,,,,,,0.0157131,0.2254085,0.2366929,0.4646712,0.4855611,-0.0011402
3,10/6/2022 18:20,,,,,,,,,0.9021272,0.2026347,0.2251485,0.4168773,0.4287073,-0.0011162
3,10/6/2022 18:30,,,,,,,,,4.5770143,0.2037132,0.1889238,0.5000085,0.3580561,-0.0008825
3,10/6/2022 18:40,,,,,,,,,4.834918,0.2413492,0.2254323,0.4499382,0.497604,-0.0005887
3,10/6/2022 18:50,,,,,,,,,4.8478261,0.2045694,0.1998461,0.5020214,0.476736,-0.0046072
3,10/6/2022 19:00,,,,,,,,,4.4265066,0.1812554,0.2298913,0.472288,0.5017308,-0.0066779
3,10/6/2022 19:10,,,,,,,,,0.0196178,0.2503345,0.1393589,0.5017783,0.4563522,-0.0055052
3,10/6/2022 19:20,,,,,,,,,0.0188286,0.2177398,0.175485,0.5040818,0.4766992,-0.0063468
3,10/6/2022 19:30,,,,,,,,,0.0205656,0.2114516,0.2809031,0.5078148,0.5110167,-0.0068269
3,10/6/2022 19:40,,,,,,,,,0.0162787,0.2199391,0.2240522,0.4630981,0.4507269,-0.0064621
3,10/6/2022 19:50,,,,,,,,,0.0176956,0.2084376,0.2614036,0.5062952,0.4910191,-0.0065146
3,10/6/2022 20:00,,,,,,,,,3.2226606,0.231686,0.1750168,0.5155429,0.459598,-0.0039775
3,10/6/2022 20:10,,,,,,,,,4.836955,0.2429322,0.2456509,0.4692225,0.49799,-0.0020549
3,10/6/2022 20:20,,,,,,,,,4.9117414,0.2252303,0.209772,0.5006578,0.478182,-0.0021037
3,10/6/2022 20:30,,,,,,,,,4.9956358,0.1882526,0.1914625,0.4900544,0.4741138,-0.0020417
3,10/6/2022 20:40,,,,,,,,,4.7145342,0.1877038,0.1883744,0.4725546,0.4706061,-0.0020751
3,10/6/2022 20:50,,,,,,,,,0.0254695,0.2548103,0.2713643,0.473271,0.5000903,-0.0017166
3,10/6/2022 21:00,,,,,,,,,0.0146596,0.3196724,0.1731206,0.5368362,0.4593214,-0.001896
3,10/6/2022 21:10,,,,,,,,,0.0170712,0.2383252,0.2430388,0.4943877,0.4947539,-0.0016445
3,10/6/2022 21:20,,,,,,,,,0.0316693,0.2552173,0.2598915,0.4948591,0.5052542,-0.0016841
3,10/6/2022 21:30,,,,,,,,,1.1397381,0.1995261,0.2143394,0.3619118,0.4596888,-0.0020305
3,10/6/2022 21:40,,,,,,,,,4.8681936,0.2212719,0.1829442,0.5021924,0.4738578,-0.0020543
3,10/6/2022 21:50,,,,,,,,,4.763372,0.2495998,0.250277,0.4720908,0.4958955,-0.0020473
3,10/6/2022 22:00,,,,,,,,,4.8245193,0.0860156,0.1725444,0.0613362,0.3600389,-0.001967
3,10/6/2022 22:10,,,,,,,,,2.5300902,0.214832,0.2352235,0.4787526,0.4878932,-0.0018868
3,10/6/2022 22:20,,,,,,,,,0.0797626,0.1854275,0.255957,0.4739269,0.5115502,-0.001806
3,10/6/2022 22:30,,,,,,,,,0.0718127,0.2216146,0.2377678,0.5098964,0.4957853,-0.0017261
3,10/6/2022 22:40,,,,,,,,,0.0629747,0.1875684,0.2197147,0.4814476,0.4768774,-0.0016367
3,10/6/2022 22:50,,,,,,,,,0.0482533,0.1410352,0.2364013,0.3862909,0.5012567,-0.0016376
3,10/6/2022 23:00,,,,,,,,,0.023226,0.2946197,0.1506373,0.5253112,0.3254787,-0.0018391
3,10/6/2022 23:10,,,,,,,,,0.0171551,0.1683223,0.247266,0.7925549,0.5306961,-0.0018787
3,10/6/2022 23:20,,,,,,,,,-0.0001254,0.1302271,0.1419909,0.7265929,0.5049679,-0.0018221
3,10/6/2022 23:30,,,,,,,,,0.0101223,0.2131422,0.1402578,0.4828546,0.3791103,-0.0018519
3,10/6/2022 23:40,,,,,,,,,1.1503619,0.2257853,0.2759382,0.495737,0.5057969,-0.0013748
3,10/6/2022 23:50,,,,,,,,,4.1270322,0.2086941,0.2076326,0.4812456,0.4353901,-0.0013936
3,11/6/2022 0:00,,,,,,,,,5.0662081,0.1944491,0.2576474,0.4811967,0.5074626,-0.0019734
3,11/6/2022 0:10,,,,,,,,,5.0519042,0.1881337,0.1830265,0.5046979,0.4736066,-0.0019902
3,11/6/2022 0:20,,,,,,,,,5.0513538,0.2321512,0.1967495,0.5088279,0.4334382,-0.0020912
3,11/6/2022 0:30,,,,,,,,,5.0306407,0.1524798,0.2376369,0.3759902,0.486697,-0.0019264
3,11/6/2022 0:40,,,,,,,,,3.2286992,0.2504594,0.2010193,0.5345492,0.4518374,-0.0018398
3,11/6/2022 0:50,,,,,,,,,0.0162672,0.1390007,0.1319063,0.2519257,0.2328828,-0.0018254
3,11/6/2022 1:00,,,,,,,,,0.0108073,0.2260591,0.2517975,0.507762,0.4792424,-0.0015709
3,11/6/2022 1:10,,,,,,,,,0.0112249,0.0869066,0.1416229,0.4758972,0.4545118,-0.0018973
3,11/6/2022 1:20,,,,,,,,,0.000016,0.150808,0.1630948,0.4800865,0.4830717,-0.001792
3,11/6/2022 1:30,,,,,,,,,0.000019,0.1531071,0.2478918,0.2646581,0.4654413,-0.0018794
3,11/6/2022 1:40,,,,,,,,,0.0205805,0.2601341,0.1740007,0.5028424,0.5215083,-0.0012562
3,11/6/2022 1:50,,,,,,,,,0.0104354,0.3001495,0.2788562,0.5465411,0.4911242,-0.0004914
3,11/6/2022 2:00,,,,,,,,,0.022701,0.2429804,0.2225635,0.3699652,0.3912801,-0.0007478
3,11/6/2022 2:10,,,,,,,,,0.0666452,0.187459,0.2206814,0.4200181,0.4773679,-0.0014578
3,11/6/2022 2:20,,,,,,,,,0.0622156,0.1642758,0.2338909,0.473518,0.4817643,-0.0007669
3,11/6/2022 2:30,,,,,,,,,0.0866817,0.2438757,0.223432,0.5183291,0.4746889,-0.000866
3,11/6/2022 2:40,,,,,,,,,0.0423074,0.2378618,0.1720953,0.487901,0.3270195,-0.0015408
3,11/6/2022 2:50,,,,,,,,,0.0459397,0.2009744,0.1741643,0.3752358,0.4620312,-0.0047132
3,11/6/2022 3:00,,,,,,,,,0.0482993,0.1569494,0.2205488,0.4864275,0.4773572,-0.0066345
3,11/6/2022 3:10,,,,,,,,,0.0437897,0.138363,0.2111857,0.2916963,0.4877644,-0.006356
3,11/6/2022 3:20,,,,,,,,,0.0293681,0.1629019,0.0829508,0.4552581,0.4389184,-0.0066029
3,11/6/2022 3:30,,,,,,,,,0.0562094,0.1281247,0.1947713,0.4743657,0.4817135,-0.0067419
3,11/6/2022 3:40,,,,,,,,,0.0491171,0.1649338,0.244215,0.4292151,0.4781871,-0.0062214
3,11/6/2022 3:50,,,,,,,,,0.0439689,0.1638407,0.1963868,0.4869537,0.4674501,-0.0038271
3,11/6/2022 4:00,,,,,,,,,3.9589868,0.1749632,0.1601772,0.4788352,0.4060392,0.0071705
3,11/6/2022 4:10,,,,,,,,,2.6545439,0.2652573,0.1678239,0.4993709,0.4548845,-0.0019362
3,11/6/2022 4:20,,,,,,,,,0.0561616,0.2175995,0.192496,0.487693,0.4788726,-0.0019193
3,11/6/2022 4:30,,,,,,,,,0.0467671,0.2083007,0.2342793,0.4976976,0.5044622,0.0479338
3,11/6/2022 4:40,,,,,,,,,0.0347967,0.208394,0.2569907,0.4976544,0.4789675,0.1284986
3,11/6/2022 4:50,,,,,,,,,0.0456061,0.2022793,0.2194453,0.4848969,0.4313793,0.128403
3,11/6/2022 5:00,,,,,,,,,0.056261,0.2251235,0.2292107,0.4899242,0.4832408,0.128548
3,11/6/2022 5:10,,,,,,,,,0.0140758,0.1867911,0.2179402,0.48997,0.4766977,0.1285688
3,11/6/2022 5:20,,,,,,,,,2.0186086,0.2524939,0.2385571,0.4938533,0.4767423,0.1287874
3,11/6/2022 5:30,,,,,,,,,4.4128482,0.2637643,0.2054578,0.5084177,0.4910479,0.1281457
3,11/6/2022 5:40,,,,,,,,,1.3538639,0.2100891,0.2051548,0.4837429,0.3829053,0.1288018
3,11/6/2022 5:50,,,,,,,,,0.0289136,0.1920643,0.0653784,0.4753761,0.0296871,0.1282016
3,11/6/2022 6:00,,,,,,,,,0.0082148,0.1010199,0.2008194,0.4595725,0.3658973,0.1285091
3,11/6/2022 6:10,,,,,,,,,0.0847079,0.2793586,0.2447131,0.5255007,0.4776669,0.1283832
3,11/6/2022 6:20,,,,,,,,,0.0374612,0.2462967,0.2028704,0.5023854,0.348452,0.1284243
3,11/6/2022 6:30,,,,,,,,,0.0320678,0.1872054,0.1983203,0.4712681,0.4712443,0.1286261
3,11/6/2022 6:40,,,,,,,,,0.049815,0.2513065,0.185875,0.5099912,0.4663753,0.1285713
3,11/6/2022 6:50,,,,,,,,,4.4224982,0.2089751,0.219297,0.487036,0.390732,0.1283949
3,11/6/2022 7:00,,,,,,,,,4.4110045,0.2438994,0.2557837,0.4362061,0.479619,0.128451
3,11/6/2022 7:10,,,,,,,,,2.3946215,0.1833602,0.2285627,0.4845497,0.4739534,0.128136
3,11/6/2022 7:20,,,,,,,,,0.0448246,0.0945452,0.1857479,0.106481,0.3239187,0.1285864
3,11/6/2022 7:30,,,,,,,,,-0.0006232,0.1328528,0.0615559,0.3408386,0.0211198,0.128262
3,11/6/2022 7:40,,,,,,,,,0.0602089,0.0952208,0.210544,0.1308924,0.3523593,0.1281692
3,11/6/2022 7:50,,,,,,,,,0.0326743,0.1169247,0.1180099,0.1628688,0.1396594,0.128389
3,11/6/2022 8:00,,,,,,,,,0.0106469,0.1683036,0.1336098,0.4101543,0.3255647,0.124648
3,11/6/2022 8:10,,,,,,,,,4.1818587,0.1259922,0.2571487,0.9843482,0.5297452,0.1254238
3,11/6/2022 8:20,,,,,,,,,6.2109156,0.1712416,0.1793652,0.4762293,0.5139835,0.1208757
3,11/6/2022 8:30,,,,,,,,,0.2689124,0.0907469,0.1047635,0.1628265,0.1459651,0.1184009
3,11/6/2022 8:40,,,,,,,,,1.9463492,0.1514409,0.2371821,0.403083,0.4161894,0.1196235
3,11/6/2022 8:50,,,,,,,,,2.6356339,0.25912,0.2597173,0.5018922,0.4945643,0.1235266
3,11/6/2022 9:00,,,,,,,,,2.5788277,0.1861213,0.2144955,0.4877849,0.4697473,0.1238161
3,11/6/2022 9:10,,,,,,,,,2.3115011,0.219514,0.2172688,0.4643229,0.4908511,0.1235817
3,11/6/2022 9:20,,,,,,,,,1.963346,0.2493187,0.2710686,0.4883896,0.4964426,0.1251001
3,11/6/2022 9:30,,,,,,,,,1.6327014,0.2061899,0.1502249,0.5025361,0.1935988,0.1185134
3,11/6/2022 9:40,,,,,,,,,1.7285773,0.1760532,0.1031703,0.4803064,0.2037367,0.1188236
3,11/6/2022 9:50,,,,,,,,,1.2105867,0.1776803,0.2423392,0.4800253,0.3699132,0.1193354
3,11/6/2022 10:00,,,,,,,,,2.0464668,0.2004877,0.2251969,0.4827374,0.3565171,0.122582
3,11/6/2022 10:10,,,,,,,,,2.3573912,0.1935978,0.2071321,0.4514409,0.3805142,0.1214434
3,11/6/2022 10:20,,,,,,,,,2.126566,0.2973323,0.1924112,0.5145975,0.3562243,0.1218748
3,11/6/2022 10:30,,,,,,,,,2.0165008,0.1634335,0.2258055,0.2883657,0.4924461,0.1213652
3,11/6/2022 10:40,,,,,,,,,4.0732426,0.1529721,0.1765148,0.2940324,0.3597484,0.120366
3,11/6/2022 10:50,,,,,,,,,4.1521528,0.1681137,0.1752023,0.2877349,0.4667635,0.1189979
3,11/6/2022 11:00,,,,,,,,,0.6771938,0.18884,0.1689005,0.4013761,0.4632691,0.1183028
3,11/6/2022 11:10,,,,,,,,,1.1660001,0.200672,0.2292407,0.5061624,0.4889591,0.1189182
3,11/6/2022 11:20,,,,,,,,,4.3798932,0.2551773,0.1444606,0.4992454,0.2897087,0.1179192
3,11/6/2022 11:30,,,,,,,,,3.0761863,0.1788025,0.1590782,0.3867957,0.467889,0.127188
3,11/6/2022 11:40,,,,,,,,,0.0146232,0.1758585,0.167086,0.2987497,0.4661807,0.1282458
3,11/6/2022 11:50,,,,,,,,,0.0127341,0.0539575,0.2324013,0.0168539,0.4927836,0.1284475
3,11/6/2022 12:00,,,,,,,,,2.4346983,0.1508086,0.2868002,0.2997796,0.5333525,0.1284817
3,11/6/2022 12:10,,,,,,,,,1.4373755,0.1000506,0.2174785,0.1554856,0.474552,0.1282126
3,11/6/2022 12:20,,,,,,,,,2.4880937,0.2582544,0.2521335,0.5410936,0.5125959,0.1285591
3,11/6/2022 12:30,,,,,,,,,1.5932027,0.2532111,0.2527559,0.4759816,0.4895949,0.1283539
3,11/6/2022 12:40,,,,,,,,,0.5864523,0.1785362,0.15062,0.4707727,0.2582127,0.1287351
3,11/6/2022 12:50,,,,,,,,,2.6255373,0.3295082,0.0779866,0.5137392,0.0655463,0.1282026
3,11/6/2022 13:00,,,,,,,,,0.0153376,0.2420581,0.2204311,0.4485258,0.3973841,0.1287497
3,11/6/2022 13:10,,,,,,,,,2.1743701,0.1824565,0.2146032,0.3531544,0.4391411,0.1284615
3,11/6/2022 13:20,,,,,,,,,1.8827417,0.2718895,0.2292187,0.4852477,0.4851521,0.1285449
3,11/6/2022 13:30,,,,,,,,,0.0153237,0.2672565,0.0812676,0.5121627,0.0393769,0.1286461
3,11/6/2022 13:40,,,,,,,,,0.443714,0.2525297,0.1011433,0.4465168,0.1174463,0.1285823
3,11/6/2022 13:50,,,,,,,,,1.8743168,0.1341947,0.211937,0.3109409,0.4143017,0.128553
3,11/6/2022 14:00,,,,,,,,,2.219478,0.0553647,0.0588803,0.0164493,0.0172614,0.1282248
3,11/6/2022 14:10,,,,,,,,,-0.000247,0.0533374,0.1258042,0.0170939,0.2649541,0.1283836
3,11/6/2022 14:20,,,,,,,,,0.0142679,0.1544977,0.0889168,0.3073915,0.0937515,0.1283075
3,11/6/2022 14:30,,,,,,,,,-0.0004444,0.0542387,0.0604287,0.0174397,0.0078604,0.1283117
3,11/6/2022 14:40,,,,,,,,,-0.0003538,0.0525029,0.1500974,0.0168055,0.4697985,0.1285026
3,11/6/2022 14:50,,,,,,,,,2.6617284,0.1312281,0.2644903,0.2961108,0.4896758,0.1287984
3,11/6/2022 15:00,,,,,,,,,3.3553565,0.1048881,0.2682078,0.1209911,0.4872095,0.1287267
3,11/6/2022 15:10,,,,,,,,,0.0148447,0.1738469,0.0884707,0.3349603,0.1321895,0.0859667
3,11/6/2022 15:20,,,,,,,,,-0.0001903,0.1433534,0.0684276,0.3454212,0.0282419,-0.0019664
3,11/6/2022 15:30,,,,,,,,,0.0147924,0.179853,0.2372916,0.4801348,0.4858034,-0.001854
3,11/6/2022 15:40,,,,,,,,,4.0671845,0.2258176,0.0889149,0.486529,0.4348959,-0.001896
3,11/6/2022 15:50,,,,,,,,,2.2145445,0.2452174,0.2684711,0.4836276,0.5017528,-0.0019401
3,11/6/2022 16:00,,,,,,,,,2.8647764,0.2365475,0.1943749,0.4928533,0.3692894,-0.0017947
3,11/6/2022 16:10,,,,,,,,,0.0102885,0.1552103,0.0605828,0.2972231,0.0170319,-0.001833
3,11/6/2022 16:20,,,,,,,,,-0.0003959,0.0610399,0.060837,0.0552145,0.0192669,-0.0020967
3,11/6/2022 16:30,,,,,,,,,-0.0002907,0.0545474,0.1106915,0.0171285,0.3240432,-0.0019568
3,11/6/2022 16:40,,,,,,,,,1.8062505,0.1953288,0.164645,0.38424,0.4453815,-0.0016537
3,11/6/2022 16:50,,,,,,,,,1.2372625,0.1836584,0.2481421,0.4600406,0.491211,0.0010901
3,11/6/2022 17:00,,,,,,,,,4.2100937,0.1424063,0.1738239,0.4778282,0.4565087,0.0007801
3,11/6/2022 17:10,,,,,,,,,1.6132438,0.1690644,0.2137723,0.506556,0.4971489,-0.0006309
3,11/6/2022 17:20,,,,,,,,,0.0072399,0.1985121,0.1720082,0.4935242,0.4374746,-0.0013076
3,11/6/2022 17:30,,,,,,,,,0.014839,0.2595485,0.1212041,0.5010377,0.4976701,-0.0011773
3,11/6/2022 17:40,,,,,,,,,2.8013562,0.2004567,0.1403593,0.4752222,0.4665962,-0.0007488
3,11/6/2022 17:50,,,,,,,,,0.60606,0.2440972,0.2687951,0.4894904,0.4977036,-0.0013144
3,11/6/2022 18:00,,,,,,,,,3.7682343,0.212943,0.1840738,0.4489881,0.4662859,-0.0019222
3,11/6/2022 18:10,,,,,,,,,3.0732328,0.1872111,0.2338998,0.4413273,0.4914364,-0.000769
3,11/6/2022 18:20,,,,,,,,,0.0146208,0.2468652,0.2295769,0.4850584,0.4755777,0.0001176
3,11/6/2022 18:30,,,,,,,,,4.2841907,0.1754358,0.2245144,0.489073,0.4599535,0.0003179
3,11/6/2022 18:40,,,,,,,,,1.587538,0.2203577,0.2174232,0.475524,0.4828574,-0.0007247
3,11/6/2022 18:50,,,,,,,,,0.011864,0.2060121,0.2386795,0.4728902,0.4813717,-0.0019595
3,11/6/2022 19:00,,,,,,,,,1.4625908,0.1741908,0.1836151,0.4833144,0.3604569,-0.0030792
3,11/6/2022 19:10,,,,,,,,,4.3963288,0.1911022,0.223181,0.4845878,0.4649994,-0.0063121
3,11/6/2022 19:20,,,,,,,,,4.4267241,0.1023148,0.168464,0.2511301,0.474042,-0.0069095
3,11/6/2022 19:30,,,,,,,,,0.2601621,0.101069,0.2280466,0.4026336,0.4070561,-0.0065848
3,11/6/2022 19:40,,,,,,,,,0.0129017,0.1883853,0.2145447,0.4698929,0.4721091,-0.0066013
3,11/6/2022 19:50,,,,,,,,,2.3155997,0.0810136,0.2719314,0.0535401,0.4930357,-0.006599
3,11/6/2022 20:00,,,,,,,,,4.2731541,0.1176076,0.1741629,0.1699605,0.4798662,-0.0066415
3,11/6/2022 20:10,,,,,,,,,0.0150425,0.2095763,0.21846,0.4892008,0.460672,-0.0035624
3,11/6/2022 20:20,,,,,,,,,2.8687278,0.1723785,0.23125,0.3018717,0.4243577,-0.0020466
3,11/6/2022 20:30,,,,,,,,,2.0192526,0.249609,0.2022121,0.4900485,0.4265528,-0.002163
3,11/6/2022 20:40,,,,,,,,,0.0239577,0.2525616,0.2278993,0.5043929,0.4734188,-0.0019051
3,11/6/2022 20:50,,,,,,,,,0.0181811,0.2523768,0.1977563,0.5114496,0.4589353,-0.0017692
3,11/6/2022 21:00,,,,,,,,,0.4827767,0.1894293,0.247091,0.4688429,0.4759276,-0.0016531
3,11/6/2022 21:10,,,,,,,,,4.553529,0.2422185,0.2546229,0.4628462,0.4932744,-0.0018126
3,11/6/2022 21:20,,,,,,,,,4.5214572,0.2446938,0.155499,0.5110487,0.4561533,-0.0019182
3,11/6/2022 21:30,,,,,,,,,0.2114298,0.1461984,0.1999064,0.3061241,0.4895845,-0.001984
3,11/6/2022 21:40,,,,,,,,,0.0179464,0.2001773,0.2266938,0.4971338,0.4819805,-0.0018048
3,11/6/2022 21:50,,,,,,,,,0.0165189,0.2040298,0.1586622,0.4807714,0.4734821,-0.0018627
3,11/6/2022 22:00,,,,,,,,,2.0727727,0.2575103,0.2109506,0.4918142,0.4771551,-0.0018301
3,11/6/2022 22:10,,,,,,,,,4.6798721,0.2329744,0.2229145,0.5121198,0.3669037,-0.0019099
3,11/6/2022 22:20,,,,,,,,,4.6551565,0.2066853,0.2330646,0.4838344,0.4746052,-0.0021087
3,11/6/2022 22:30,,,,,,,,,1.5195987,0.1741449,0.1779965,0.4967242,0.3234118,-0.0017885
3,11/6/2022 22:40,,,,,,,,,0.0159652,0.3031286,0.277156,0.5143155,0.5102323,-0.0017322
3,11/6/2022 22:50,,,,,,,,,0.0295519,0.1867609,0.2405144,0.4258231,0.499607,-0.001862
3,11/6/2022 23:00,,,,,,,,,1.7480916,0.1038119,0.1387358,0.2426528,0.3520275,-0.001898
3,11/6/2022 23:10,,,,,,,,,2.3604612,0.1470793,0.2567321,0.9498034,0.521449,-0.0019938
3,11/6/2022 23:20,,,,,,,,,-0.0002356,0.1726546,0.1452793,0.517758,0.5277049,-0.0018678
3,11/6/2022 23:30,,,,,,,,,0.0485214,0.1987422,0.2580132,0.4835394,0.5075239,-0.0019091
3,11/6/2022 23:40,,,,,,,,,0.0373762,0.2214765,0.2194559,0.4716441,0.5052064,-0.0016892
3,11/6/2022 23:50,,,,,,,,,0.051435,0.1865637,0.2296693,0.493507,0.4794443,-0.0017947
3,12/6/2022 0:00,,,,,,,,,0.0682025,0.2103661,0.285798,0.4990716,0.513502,-0.0016177
3,12/6/2022 0:10,,,,,,,,,0.460725,0.2172088,0.1627042,0.4901988,0.4160314,-0.0018281
3,12/6/2022 0:20,,,,,,,,,4.2861569,0.2327677,0.1934227,0.4972418,0.4389887,-0.0017859
3,12/6/2022 0:30,,,,,,,,,4.7036916,0.1836244,0.2090632,0.493374,0.4700783,-0.0019947
3,12/6/2022 0:40,,,,,,,,,4.7550052,0.229384,0.2309844,0.5108286,0.493724,-0.0019436
3,12/6/2022 0:50,,,,,,,,,2.8914348,0.2100341,0.181377,0.4968759,0.4684016,-0.0018404
3,12/6/2022 1:00,,,,,,,,,0.0159989,0.2341829,0.1774474,0.5052705,0.4631427,-0.0019194
3,12/6/2022 1:10,,,,,,,,,0.0230959,0.294489,0.1595479,0.5169866,0.4575872,-0.0017043
3,12/6/2022 1:20,,,,,,,,,2.3127285,0.1583134,0.2289006,0.4824139,0.4908115,-0.0017081
3,12/6/2022 1:30,,,,,,,,,4.6964323,0.1215608,0.2234632,0.4769677,0.5114637,-0.0037243
